312	1	APA_P02SU	2	1	1	4	0	10	3	3	4	180	
892	1	APA_P02SU	2	1	1	58	1	9	3	1	10	154	
901	1	APA_P02SU	2	1	1	5	1	18	3	3	5	181	
1696	1	APA_P02SU	2	1	1	31	2	0	3	0	15	143	
1709	1	APA_P02SU	2	1	1	32	2	13	3	2	0	160	
1698	1	APA_P02SU	2	1	1	30	2	2	3	0	14	142	
1711	1	APA_P02SU	2	1	1	33	2	15	3	2	1	161	
1700	1	APA_P02SU	2	1	1	29	2	4	3	0	13	141	
1713	1	APA_P02SU	2	1	1	34	2	17	3	2	2	162	
1702	1	APA_P02SU	2	1	1	28	2	6	3	0	12	140	
1715	1	APA_P02SU	2	1	1	35	2	19	3	2	3	163	
1704	1	APA_P02SU	2	1	1	27	2	8	3	0	11	139	
1717	1	APA_P02SU	2	1	1	36	2	21	3	2	4	164	
1706	1	APA_P02SU	2	1	1	26	2	10	3	0	10	138	
1719	1	APA_P02SU	2	1	1	37	2	23	3	2	5	165	
1720	1	APA_P02SU	2	1	1	79	2	24	3	4	15	207	
1733	1	APA_P02SU	2	1	1	112	2	37	3	6	0	224	
1722	1	APA_P02SU	2	1	1	78	2	26	3	4	14	206	
1735	1	APA_P02SU	2	1	1	113	2	39	3	6	1	225	
1724	1	APA_P02SU	2	1	1	77	2	28	3	4	13	205	
1737	1	APA_P02SU	2	1	1	114	2	41	3	6	2	226	
1726	1	APA_P02SU	2	1	1	76	2	30	3	4	12	204	
1739	1	APA_P02SU	2	1	1	115	2	43	3	6	3	227	
1728	1	APA_P02SU	2	1	1	75	2	32	3	4	11	203	
1741	1	APA_P02SU	2	1	1	116	2	45	3	6	4	228	
1730	1	APA_P02SU	2	1	1	74	2	34	3	4	10	202	
1743	1	APA_P02SU	2	1	1	117	2	47	3	6	5	229	
293	1	APA_P02SU	2	1	1	111	0	29	3	5	15	223	
284	1	APA_P02SU	2	1	1	80	0	38	3	7	0	240	
295	1	APA_P02SU	2	1	1	110	0	27	3	5	14	222	
286	1	APA_P02SU	2	1	1	81	0	36	3	7	1	241	
297	1	APA_P02SU	2	1	1	109	0	25	3	5	13	221	
288	1	APA_P02SU	2	1	1	82	0	34	3	7	2	242	
299	1	APA_P02SU	2	1	1	108	0	23	3	5	12	220	
290	1	APA_P02SU	2	1	1	83	0	32	3	7	3	243	
301	1	APA_P02SU	2	1	1	107	0	21	3	5	11	219	
292	1	APA_P02SU	2	1	1	84	0	30	3	7	4	244	
912	1	APA_P02SU	2	1	1	106	1	29	3	5	10	218	
921	1	APA_P02SU	2	1	1	85	1	38	3	7	5	245	
1753	1	APA_P02SU	2	1	0	52	2	9	4	1	4	20	
1764	1	APA_P02SU	2	1	0	11	2	20	4	3	11	59	
1751	1	APA_P02SU	2	1	0	51	2	7	4	1	3	19	
1762	1	APA_P02SU	2	1	0	12	2	18	4	3	12	60	
1749	1	APA_P02SU	2	1	0	50	2	5	4	1	2	18	
1760	1	APA_P02SU	2	1	0	13	2	16	4	3	13	61	
1747	1	APA_P02SU	2	1	0	49	2	3	4	1	1	17	
1758	1	APA_P02SU	2	1	0	14	2	14	4	3	14	62	
1745	1	APA_P02SU	2	1	0	48	2	1	4	1	0	16	
1756	1	APA_P02SU	2	1	0	15	2	12	4	3	15	63	
282	1	APA_P02SU	2	1	0	20	0	0	4	0	4	4	
271	1	APA_P02SU	2	1	0	43	0	11	4	2	11	43	
280	1	APA_P02SU	2	1	0	19	0	2	4	0	3	3	
269	1	APA_P02SU	2	1	0	44	0	13	4	2	12	44	
278	1	APA_P02SU	2	1	0	18	0	4	4	0	2	2	
267	1	APA_P02SU	2	1	0	45	0	15	4	2	13	45	
276	1	APA_P02SU	2	1	0	17	0	6	4	0	1	1	
265	1	APA_P02SU	2	1	0	46	0	17	4	2	14	46	
274	1	APA_P02SU	2	1	0	16	0	8	4	0	0	0	
263	1	APA_P02SU	2	1	0	47	0	19	4	2	15	47	
262	1	APA_P02SU	2	1	0	68	0	20	4	4	4	68	
251	1	APA_P02SU	2	1	0	123	0	31	4	6	11	107	
260	1	APA_P02SU	2	1	0	67	0	22	4	4	3	67	
249	1	APA_P02SU	2	1	0	124	0	33	4	6	12	108	
258	1	APA_P02SU	2	1	0	66	0	24	4	4	2	66	
247	1	APA_P02SU	2	1	0	125	0	35	4	6	13	109	
256	1	APA_P02SU	2	1	0	65	0	26	4	4	1	65	
245	1	APA_P02SU	2	1	0	126	0	37	4	6	14	110	
254	1	APA_P02SU	2	1	0	64	0	28	4	4	0	64	
243	1	APA_P02SU	2	1	0	127	0	39	4	6	15	111	
1777	1	APA_P02SU	2	1	0	100	2	33	4	5	4	84	
1788	1	APA_P02SU	2	1	0	91	2	44	4	7	11	123	
1775	1	APA_P02SU	2	1	0	99	2	31	4	5	3	83	
1786	1	APA_P02SU	2	1	0	92	2	42	4	7	12	124	
1773	1	APA_P02SU	2	1	0	98	2	29	4	5	2	82	
